,Name,Author,num_page,Language,User_rating,rating_num,Reviews,Genre_1,G_1_id,fiction,non_fiction,Genre_2,Genre_3,Year,Publisher
5949,A Lot like Love,Julie James,274,English,4.07,31202,1687,Romance,3,1,0,Romance,Contemporary Romance,2011,Penguin
5950,The Beauty of Darkness,Mary E. Pearson,684,English,4.22,39822,4902,Fantasy,0,1,0,Young Adult,Romance,2016,Henry Holt and Co. (BYR)
5951,The Wife Between Us,Greer Hendricks,346,English,3.85,274508,25239,Thriller,11,1,0,Fiction,Mystery,2018,St. Martin's Press
5952,Us Against You,Fredrik Backman,448,English,4.34,104138,12810,Fiction,1,1,0,Contemporary,Audiobook,2018,Atria Books
5953,The Complete Poems,Percy Bysshe Shelley,944,English,4.09,8387,71,Poetry,15,1,0,Classics,Literature,2000,Modern Library
5954,The Missing Piece,Shel Silverstein,112,English,4.23,29576,952,Poetry,15,1,0,Childrens,Childrens,2006,HarperCollins
5955,Mistral's Kiss,Laurell K. Hamilton,212,English,4.05,31403,572,Fantasy,0,1,0,Fantasy,Urban Fantasy,2006,Ballantine Books
5956,The Cantos,Ezra Pound,824,English,3.93,5233,141,Poetry,15,1,0,Classics,Fiction,1996,New Directions
5957,Doctor Glas,Hjalmar Söderberg,156,English,3.79,9442,537,Classics,4,1,0,Fiction,European Literature,2002,Anchor
5958,Waiting for You,Susane Colasanti,320,English,3.83,21859,850,Young Adult,2,1,0,Romance,Contemporary,2009,Viking Children's Books
5959,The Power,Rhonda Byrne,272,English,4.03,29298,1286,Self Help,-1,1,0,Nonfiction,Spirituality,2010,Atria Books
5960,Complete Works of Oscar Wilde,Oscar Wilde,1270,English,4.48,14215,287,Classics,4,1,0,Fiction,Poetry,2003,HarperCollins Publishers
5961,The Unbound,Victoria Schwab,360,English,4.22,13637,2198,Fantasy,0,1,0,Young Adult,Fantasy,2014,Hyperion
5962,Gerald's Game,Stephen King,332,English,3.55,144384,4671,Horror,9,1,0,Fiction,Thriller,1992,Smithmark Publishers
5963,The Woman Warrior,Maxine Hong Kingston,204,English,3.72,28935,1774,Autobiography,-1,0,1,Memoir,Nonfiction,1989,Vintage Books USA
5964,Agnes Grey,Anne Brontë,251,English,3.7,57594,4054,Classics,4,1,0,Fiction,Romance,1988,Penguin Books
5965,Malgudi Days,R.K. Narayan,264,English,4.22,16742,721,Fiction,1,1,0,Short Stories,Cultural,2006,Penguin Classics
5966,The Year of the Death of Ricardo Reis,José Saramago,384,English,4.02,9753,717,Fiction,1,1,0,Cultural,Portugal,1998,Vintage Classics
5967,Perahu Kertas,Dee Lestari,456,Indonesian,3.97,17293,1660,Romance,3,1,0,Novels,Fiction,2009,Bentang Pustaka & Truedee
5968,मृत्युंजय,Shivaji Sawant,697,Marathi,4.5,9834,679,Literature,-1,0,1,Marathi,Fantasy,2007,Continental
5969,The Wanting Seed,Anthony Burgess,288,English,3.71,6187,369,Fiction,1,1,0,Science Fiction,Science Fiction,1996,W. W. Norton  Company
5970,Startide Rising,David Brin,458,English,4.04,31963,713,Science Fiction,7,1,0,Fiction,Space,1983,Bantam Spectra
5971,The Inexplicable Logic of My Life,Benjamin Alire Sáenz,452,English,4.14,22658,4081,Young Adult,2,0,1,Contemporary,LGBT,2017,Clarion Books
5972,Sorcery & Cecelia: or The Enchanted Chocolate Pot,Patricia C. Wrede,326,English,4.02,19022,2198,Fantasy,0,1,0,Young Adult,Historical,2004,Harcourt
5973,Lullabies for Little Criminals,Heather O'Neill,330,English,4,22011,1665,Fiction,1,1,0,Cultural,Canada,2006,Harper Perennial
5974,The Code of the Woosters,P.G. Wodehouse,272,English,4.29,25409,1801,Fiction,1,1,0,Humor,Classics,2011,W. W. Norton  Company
5975,Prokleta avlija,Ivo Andrić,120,English,4.3,8056,224,Classics,4,1,0,Fiction,Historical,2007,Vintage
5976,Vampire Mountain,Darren Shan,208,English,4.16,31480,875,Fantasy,0,1,0,Young Adult,Horror,2003,"Little, Brown Young Readers"
5977,Memoirs of a Dutiful Daughter,Simone de Beauvoir,359,English,4.05,13367,896,Nonfiction,5,0,1,Feminism,Autobiography,2005,Harper Perennial Modern Classics
5978,Kings of the Wyld,Nicholas Eames,502,English,4.29,34220,5373,Fantasy,0,1,0,Fiction,Humor,2017,Orbit
5979,The Rise of Nazil: Complete Epic Fantasy Trilogy: Gritty Epic Fantasy,Aaron-Michael Hall,1549,Portuguese,4.18,262,6,Epic,-1,1,0,Book Club,Fantasy,2019,Xta
5980,Behold the Dreamers,Imbolo Mbue,400,English,3.93,71402,6917,Fiction,1,1,0,Cultural,Africa,2017,Random House Trade
5981,Becoming Naomi León,Pam Muñoz Ryan,246,English,4.06,12192,1073,Realistic Fiction,-1,1,0,Childrens,Middle Grade,2005,Scholastic Paperbacks
5982,Thou Art That: Transforming Religious Metaphor,Joseph Campbell,192,English,4.33,1059,92,Religion,-1,1,0,Fantasy,Mythology,2001,New World Library
5983,The Freedom Writers Diary,Erin Gruwell,316,English,4.13,15570,1736,Nonfiction,5,0,1,Teaching,Biography,2009,Broadway Books
5984,Twilight: The Complete Illustrated Movie Companion,Mark Cotta Vaz,144,English,4.2,396032,618,Young Adult,2,1,0,Paranormal,Vampires,2008,"Little, Brown Books for Young Readers"
5985,The Untethered Soul: The Journey Beyond Yourself,Michael A. Singer,186,English,4.17,70884,5211,Self Help,-1,0,1,Nonfiction,Spirituality,2007,New Harbinger Publications
5986,Night Owl,M. Pierce,273,English,4,17821,2461,Romance,3,1,0,Adult Fiction,Erotica,2014,St. Martin's Griffin
5987,Dear Evan Hansen,Val Emmich,368,English,3.96,47557,6116,Young Adult,2,1,0,Contemporary,Fiction,2018,Poppy
5988,The Lying Game,Ruth Ware,370,English,3.54,136382,11351,Mystery,8,1,0,Fiction,Thriller,2017,Scout Press
5989,Vampire Mountain,Darren Shan,208,English,4.16,31475,875,Fantasy,0,1,0,Young Adult,Horror,2003,"Little, Brown Young Readers"
5990,The Stolen Child,Keith Donohue,327,English,3.72,11102,1431,Fantasy,0,1,0,Fiction,Fantasy,2006,Nan A. Talese
5991,Redshirts,John Scalzi,320,English,3.85,95768,10496,Science Fiction,7,1,0,Fiction,Humor,2012,Tor Books
5992,Caim,José Saramago,184,Portuguese,3.95,23209,2116,Fiction,1,0,1,Religion,European Literature,2009,Editorial Caminho
5993,Finally,Wendy Mass,304,English,4.18,18347,1272,Childrens,14,1,0,Middle Grade,Young Adult,2010,Scholastic Press
5994,"Layman's Handbook, A journey to SELF",Aidan  Mc Nally,350,English,4.37,490,7,Epic,-1,1,0,Fiction,Novels,2019,Amazon kdp
5995,Dream Man,Linda Howard,368,English,4.04,18462,667,Romance,3,1,0,Romance,Romantic Suspense,2005,Pocket Books
5996,"The Golden Spruce: A True Story of Myth, Madness, and Greed",John Vaillant,288,English,4.1,8057,943,Nonfiction,5,0,1,History,Environment,2006,W. W. Norton  Company
5997,The Quiet Game,Greg Iles,580,English,4.21,32711,2205,Mystery,8,1,0,Fiction,Thriller,2000,Coronet Books (GB)
5998,The Innocent Man: Murder and Injustice in a Small Town,John Grisham,360,English,3.84,72153,5312,Nonfiction,5,0,1,Crime,True Crime,2006,Doubleday Books
5999,Time Between Us,Tamara Ireland Stone,368,English,3.9,10904,1574,Young Adult,2,1,0,Science Fiction,Time Travel,2012,Hyperion
6000,The Sunflower,Richard Paul Evans,334,English,4.12,9166,1133,Fiction,1,1,0,Romance,Christian Fiction,2005,Simon & Schuster
6001,The Lust Lizard of Melancholy Cove,Christopher Moore,304,English,3.86,34113,1427,Humor,-1,1,0,Fiction,Fantasy,2004,William Morrow Paperbacks
6002,The Women's Room,Marilyn French,526,English,3.97,8177,628,Fiction,1,1,0,Feminism,Classics,1997,Little Brown and Company
6003,"Bright Lights, Big City",Jay McInerney,208,English,3.78,30257,1634,Fiction,1,1,0,New York,Classics,1984,Vintage
6004,Ring,Kōji Suzuki,283,English,3.82,16948,1522,Horror,9,1,0,Fiction,Cultural,2004,Vertical
6005,There's a Boy in the Girls' Bathroom,Louis Sachar,195,English,4,21502,1942,Fiction,1,1,0,Childrens,Childrens,1997,Ingram
6006,A Fórmula de Deus,José Rodrigues dos Santos,574,Portuguese,3.93,8688,505,Fiction,1,1,0,Thriller,Romance,2006,Gradiva
6007,Amazonia,James Rollins,510,English,4.13,32843,1285,Thriller,11,1,0,Adventure,Fiction,2002,Avon Books
6008,Magician's Gambit,David Eddings,305,English,4.12,91138,1004,Fantasy,0,1,0,Fiction,Fantasy,1983,Del Rey
6009,The Immortal Highlander,Karen Marie Moning,348,English,4.27,37299,1279,Romance,3,1,0,Romance,Paranormal Romance,2005,Dell
6010,The White Queen,Philippa Gregory,415,English,3.94,164088,7435,Historical,6,1,0,Historical Fiction,Fiction,2009,Atria Books
6011,Ghost Soldiers: The Epic Account of World War II's Greatest Rescue Mission,Hampton Sides,344,English,4.21,33732,1569,History,17,0,1,Nonfiction,War,2002,Anchor
6012,The Lady in the Lake,Raymond Chandler,266,English,4.04,25633,1172,Mystery,8,1,0,Fiction,Mystery,1988,Vintage Crime/Black Lizard
6013,Martin Chuzzlewit,Charles Dickens,830,English,3.83,15337,718,Classics,4,1,0,Fiction,Literature,1999,Penguin Classics
6014,Ella Minnow Pea: A Novel in Letters,Mark Dunn,208,English,3.88,37539,6390,Fiction,1,1,0,Humor,Fantasy,2002,Anchor
6015,A Prisoner of Birth,Jeffrey Archer,501,English,4.17,35222,2535,Fiction,1,1,0,Thriller,Mystery,2008,St. Martin's Press
6016,Night of the Soul Stealer,Joseph Delaney,489,English,4.14,27775,768,Fantasy,0,1,0,Young Adult,Horror,2007,Greenwillow Books
6017,The German Ideology / Theses on Feuerbach / Introduction to the Critique of Political Economy,Karl Marx,584,English,4.08,3895,154,Philosophy,16,0,1,Politics,Nonfiction,1998,Prometheus Books
6018,Finn Family Moomintroll,Tove Jansson,176,English,4.3,13267,846,Fantasy,0,1,0,Childrens,Fiction,1990,Farrar Straus Giroux
6019,As You Wish,Jackson Pearce,304,English,3.69,7191,839,Young Adult,2,1,0,Fantasy,Romance,2009,HarperTeen
6020,Pegasus and the Origins of Olympus,Kate O'Hearn,376,English,4.49,3886,180,Fantasy,0,1,0,Fantasy,Mythology,2012,Hachette Children's Books
6021,The Invisible Bridge,Julie Orringer,28,English,4.16,51484,5096,Historical,6,1,0,Historical Fiction,Fiction,2010,Random House Audio
6022,Before Women Had Wings,Connie May Fowler,304,English,4.03,3597,334,Fiction,1,1,0,Historical,Historical Fiction,1997,Ballantine Books
6023,Jack & Jill,James Patterson,466,English,3.98,76825,1801,Mystery,8,1,0,Fiction,Thriller,2003,Grand Central Publishing
6024,Kiss of a Demon King,Kresley Cole,417,English,4.3,42869,1431,Romance,3,1,0,Paranormal Romance,Fantasy,2009,Pocket Books
6025,Holy Bible: New Living Translation,Anonymous,2057,English,4.58,9803,717,Christian,-1,0,1,Religion,Nonfiction,2004,Scholastic Paperbacks
6026,The Sum of All Fears,Tom Clancy,928,English,4.04,59877,821,Fiction,1,1,0,Thriller,Spy Thriller,2002,Berkley
6027,Autumn in Peking,Boris Vian,284,English,3.94,2489,108,Fiction,1,1,0,Cultural,France,2012,Tamtam Books
6028,An Equal Music,Vikram Seth,383,English,3.79,9788,823,Fiction,1,1,0,Music,Cultural,2000,Vintage
6029,Rock Chick Regret,Kristen Ashley,504,English,4.53,30120,1639,Romance,3,1,0,Romance,Contemporary Romance,2011,Nancy Paulsen Books
6030,The Madman’s Daughter,Megan Shepherd,420,English,3.67,24181,3697,Young Adult,2,1,0,Historical,Historical Fiction,2013,Balzer + Bray
6031,What's Left of Me,Kat Zhang,343,English,3.78,15536,2113,Young Adult,2,1,0,Science Fiction,Dystopia,2012,HarperCollins
6032,Friend-Zoned,Belle Aurora,315,English,3.96,25998,2165,Romance,3,1,0,Romance,Contemporary Romance,2013,Digireads.com
6033,Revelation Space,Alastair Reynolds,585,English,3.99,49835,2392,Science Fiction,7,1,0,Fiction,Space,2002,Ace Books
6034,Wintersong,S. Jae-Jones,436,English,3.54,28463,5436,Fantasy,0,1,0,Young Adult,Romance,2017,Thomas Dunne Books
6035,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,J.D. Vance,264,English,3.9,363962,31267,Nonfiction,5,0,1,Autobiography,Memoir,2016,Harper
6036,The Iceman Cometh,Eugene O'Neill,236,English,3.84,10268,276,Plays,19,1,0,Drama,Classics,2006,Yale University Press
6037,Green Angel,Alice Hoffman,128,English,3.92,10766,1167,Young Adult,2,1,0,Fantasy,Fiction,2004,Scholastic Paperbacks
6038,"Kiss Me, Judas",Will Christopher Baer,316,English,3.74,4655,265,Fiction,1,1,0,Mystery,Mystery,2006,MacAdam/Cage Publishing
6039,Another Fine Myth,Robert Lynn Asprin,200,English,4.02,23455,674,Fantasy,0,1,0,Humor,Fiction,2005,Ace Books
6040,Without Fail,Lee Child,14,English,4.15,94986,2732,Thriller,11,1,0,Fiction,Mystery,2002,Brilliance Audio
6041,Brown Girl Dreaming,Jacqueline Woodson,337,English,4.11,80886,10259,Poetry,15,0,1,Autobiography,Memoir,2014,Nancy Paulsen Books
6042,Ferdydurke,Witold Gombrowicz,320,English,3.83,12317,489,Fiction,1,0,1,European Literature,Polish Literature,2000,Yale University Press
6043,Fire Bringer,David Clement-Davies,498,English,4.19,13017,453,Fantasy,0,1,0,Young Adult,Animals,2002,"Firebird, Penguin Putnam, Inc"
6044,Gitanjali,Rabindranath Tagore,80,English,4.31,9715,716,Poetry,15,1,0,Classics,Cultural,2005,Digireads.com
6045,90 Minutes in Heaven: A True Story of Death and Life,Don Piper,207,English,3.95,90932,3383,Christian,-1,0,1,Nonfiction,Religion,2004,Fleming H. Revell Company
6046,Jacob,Jacquelyn Frank,376,English,3.98,23641,995,Romance,3,1,0,Paranormal Romance,Fantasy,2006,Zebra
6047,No One Here Gets Out Alive,Danny Sugerman,384,English,3.89,44213,810,Music,-1,0,1,Biography,Nonfiction,2006,Grand Central Publishing
6048,The River of Doubt: Theodore Roosevelt's Darkest Journey,Candice Millard,416,English,4.1,61592,4589,History,17,0,1,Nonfiction,Biography,2006,Anchor Books
6049,The Silver Kiss,Annette Curtis Klause,198,English,3.69,17492,1170,Young Adult,2,1,0,Paranormal,Vampires,1992,Laurel Leaf Books
6050,The Strange Case of Origami Yoda,Tom Angleberger,141,English,3.89,30667,3159,Humor,-1,1,0,Childrens,Middle Grade,2010,Amulet Books
6051,Seeking Crystal,Joss Stirling,258,English,4.29,9250,672,Romance,3,1,0,Fantasy,Young Adult,2012,Oxford University Press
6052,The Golden Ass,Apuleius,256,English,3.88,13177,864,Classics,4,1,0,Fiction,Fantasy,1962,Indiana University Press
6053,Fracture,C.J. Daugherty,374,English,4.11,9176,490,Young Adult,2,1,0,Romance,Mystery,2013,Atom
6054,Waterland,Graham Swift,368,English,3.91,8218,660,Fiction,1,1,0,Historical,Historical Fiction,1997,MacMillan
6055,Song of the Silent Snow,Hubert Selby Jr.,216,English,3.61,1606,69,Fiction,1,1,0,Short Stories,Literature,2000,Marion Boyars Publishers Ltd
6056,All of Me,Kevine Walcott,38,English,4.42,710,5,Contemporary,13,1,0,Novels,Fiction,2019,Independently Published
6057,My Father's Dragon,Ruth Stiles Gannett,96,English,4.08,37510,1993,Fantasy,0,1,0,Childrens,Fiction,2005,Yearling
6058,Magician: Master,Raymond E. Feist,499,English,4.21,71966,852,Fantasy,0,1,0,Fiction,Fantasy,1993,Spectra Books
6059,The Enchanted Forest Chronicles,Patricia C. Wrede,1056,English,4.49,10113,442,Fantasy,0,1,0,Young Adult,Fiction,2003,Hmh Books for Young Readers
6060,Rhapsody: Child of Blood,Elizabeth Haydon,656,English,3.96,19129,596,Fantasy,0,1,0,Fiction,Fantasy,2000,Tor Books
6061,The Assassin and the Healer,Sarah J. Maas,40,English,4.22,24351,1139,Fantasy,0,1,0,Young Adult,Short Stories,2013,Bloomsbury Publishing
6062,Divided Kingdom,Rupert Thomson,352,English,3.37,1677,120,Fiction,1,1,0,Science Fiction,Dystopia,2006,Vintage
6063,Saint Anything,Sarah Dessen,417,English,4.01,60806,6383,Young Adult,2,1,0,Contemporary,Romance,2015,Viking
6064,Lady Windermere's Fan,Oscar Wilde,70,English,3.88,22821,1060,Classics,4,1,0,Plays,Fiction,1995,Penguin Books
6065,Fight Club 2,Chuck Palahniuk,256,English,3.06,7998,1036,Sequential Art,10,1,0,Graphic Novels,Sequential Art,2016,Dark Horse Books
6066,Prometheus Bound and Other Plays,Aeschylus,160,English,3.92,8234,207,Classics,4,1,0,Plays,Drama,2003,Penguin Books
6067,The Diary of a Nobody,George Grossmith,176,English,3.7,14257,1188,Classics,4,1,0,Fiction,Humor,1998,Oxford University Press
6068,Mike Mulligan and His Steam Shovel,Virginia Lee Burton,56,English,4.18,52670,671,Childrens,14,1,0,Picture Books,Childrens,1939,HMH Books for Young Readers
6069,Bed of Roses,Nora Roberts,335,English,4.11,59689,2414,Romance,3,1,0,Romance,Contemporary Romance,2009,Berkley Books
6070,Sweet Filthy Boy,Christina Lauren,418,English,4.07,42059,3941,Romance,3,1,0,New Adult,Contemporary,2014,Gallery Books
6071,The Last Templar,Raymond Khoury,523,English,3.63,44949,1797,Fiction,1,1,0,Thriller,Historical,2006,Signet
6072,Tam Lin,Pamela Dean,468,English,3.84,5588,585,Fantasy,0,1,0,Fiction,Fantasy,2006,Firebird
6073,Women in Love,D.H. Lawrence,416,English,3.66,30358,1170,Classics,4,1,0,Fiction,Literature,2003,Dover Publications
6074,Waylander,David Gemmell,310,English,4.28,18702,398,Fantasy,0,1,0,Fiction,Fantasy,1995,Del Rey
6075,Die Trying,Lee Child,552,English,4.04,120777,5053,Thriller,11,1,0,Fiction,Mystery,2008,Jove
6076,Pride Mates,Jennifer Ashley,304,English,3.88,20218,950,Fantasy,0,1,0,Paranormal,Romance,2010,Leisure Books
6077,The Girl in the Steel Corset,Kady Cross,473,English,3.8,21271,2544,Science Fiction,7,1,0,Steampunk,Young Adult,2011,Harlequin Teen
6078,The Summerhouse,Jude Deveraux,368,English,3.95,12145,953,Romance,3,1,0,Fiction,Science Fiction,2002,Pocket Books
6079,Peter Nimble and His Fantastic Eyes,Jonathan Auxier,400,English,4.09,10017,1430,Fantasy,0,1,0,Childrens,Middle Grade,2011,Amulet Books
6080,The Summons,John Grisham,384,English,3.71,72609,2270,Fiction,1,1,0,Mystery,Thriller,2005,Delta
6081,The Quantum Thief,Hannu Rajaniemi,336,English,3.84,22112,2043,Science Fiction,7,1,0,Fiction,Science Fiction,2010,Gollancz
6082,Branded,Abi Ketner,384,English,3.82,8114,1360,Science Fiction,7,1,0,Dystopia,Young Adult,2013,Vintage
6083,"Death Note, Vol. 5: Whiteout",Tsugumi Ohba,201,English,4.34,23997,836,Sequential Art,10,1,0,Manga,Sequential Art,2006,VIZ Media LLC
6084,Il cavaliere inesistente,Italo Calvino,126,Italian,3.88,15334,614,Fiction,1,1,0,Classics,European Literature,1993,A. Mondadori
6085,The Passion of Artemisia,Susan Vreeland,315,English,3.89,17790,966,Historical,6,1,0,Historical Fiction,Fiction,2003,Penguin Books
6086,The Judas Strain,James Rollins,464,English,4.15,32824,1327,Thriller,11,1,0,Fiction,Adventure,2007,William Morrow
6087,Boys that Bite,Mari Mancusi,272,English,3.68,11700,637,Paranormal,12,1,0,Vampires,Young Adult,2006,Berkley
6088,Crown Duel,Sherwood Smith,471,English,4.19,24660,1075,Fantasy,0,1,0,Young Adult,Romance,2002,Firebird
6089,The Machine Stops,E.M. Forster,48,English,4.08,12296,1439,Science Fiction,7,1,0,Fiction,Short Stories,2008,Dodo Press
6090,Anya's Ghost,Vera Brosgol,224,English,3.9,74125,6017,Sequential Art,10,1,0,Graphic Novels,Young Adult,2011,First Second
6091,An Author's Odyssey,Chris Colfer,448,English,4.47,28282,1691,Fantasy,0,1,0,Childrens,Middle Grade,2016,"Little, Brown Books for Young Readers"
6092,The Devil Colony,James Rollins,480,English,4.16,27055,1255,Thriller,11,1,0,Fiction,Adventure,2011,William Morrow
6093,Storm of Steel,Ernst Jünger,289,English,4.04,14601,965,History,17,0,1,Nonfiction,War,2004,Penguin Books
6094,Checkmate,R.L. Mathewson,350,English,4.13,47356,2246,Romance,3,1,0,Contemporary,Adult,2012,Gollancz
6095,Scar Tissue,Anthony Kiedis,465,English,4.07,77050,3083,Music,-1,0,1,Nonfiction,Biography,2005,Hachette Books
6096,Refugee,Alan Gratz,352,English,4.42,46759,7042,Historical,6,1,0,Historical Fiction,Young Adult,2017,Scholastic
6097,All We Ever Wanted,Emily Giffin,334,English,3.85,110074,8024,Fiction,1,1,0,Womens Fiction,Chick Lit,2018,Ballantine Books
6098,Lord Edgware Dies,Agatha Christie,260,English,3.93,38879,2208,Mystery,8,1,0,Fiction,Mystery,1977,Collins for the Crime Club
6099,زمن الخيول البيضاء,Ibrahim Nasrallah,511,Arabic,4.42,9672,1949,Novels,18,1,0,Fiction,Historical,2007,الدار العربية للعلوم ناشرون
6100,American Assassin,Vince Flynn,435,English,4.24,82453,3769,Thriller,11,1,0,Fiction,Spy Thriller,2010,Atria Simon & Schuster
6101,We Disappear,Scott Heim,293,English,3.43,1496,117,Fiction,1,1,0,Mystery,LGBT,2008,Harper Perennial
6102,Pictures of Hollis Woods,Patricia Reilly Giff,166,English,4.02,28228,2120,Young Adult,2,1,0,Realistic Fiction,Fiction,2004,Scholastic
6103,Full Moon Rising,Keri Arthur,372,English,3.88,34550,1405,Fantasy,0,1,0,Urban Fantasy,Fantasy,2006,Random House
6104,Chronicles: Volume One,Bob Dylan,320,English,3.94,55273,1916,Music,-1,0,1,Nonfiction,Biography,2005,Simon  Schuster
